name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.4.output.dense,"(32, 128, 3072)",12582912,-0.036365386,0.19509533,10.869772,55.715183,188814,1.500558853149414,66.84832692491022,22.030146069677038,11.106697596576524,0.01482940883620918,2.9688358306884766,0.03228187561035156,1.0108735805721076,1.4844179153442383,5.889002482096354,0.11262893676757812,1.0192278625871785,4.416751861572266,11.47918701171875,0.506146748860677,1.0457596703442775,10.044288635253906
encoder.layer.5.attention.output.dense,"(32, 128, 768)",3145728,0.002450192,0.20289448,3.366848,16.594084,62184,1.976776123046875,93.43239418499935,6.281358548822848,0.28624726617779495,0.0,3.5935084025065103,0.3600438435872396,1.1001928486757135,1.7967542012532551,6.176503499348959,1.4361063639322915,1.2801910487091859,4.632377624511719,9.745025634765625,3.771209716796875,1.622798089720504,8.526897430419922
encoder.layer.5.attention.self.key,"(32, 128, 768)",3145728,-0.024945704,0.7017557,14.743985,21.01014,6540,0.2079010009765625,37.477064220183486,2.400611620795107,60.12232415902141,0.0,0.4151662190755208,0.0006357828776041667,1.001531393568147,0.2075831095377604,0.8276621500651041,0.003941853841145834,1.0047626363496698,0.6207466125488281,1.64642333984375,0.01678466796875,1.010194624652456,1.4406204223632812
encoder.layer.5.attention.self.query,"(32, 128, 768)",3145728,-0.024945704,0.7017557,14.743985,21.01014,6540,0.2079010009765625,37.477064220183486,2.400611620795107,60.12232415902141,0.0,0.4151662190755208,0.0006357828776041667,1.001531393568147,0.2075831095377604,0.8276621500651041,0.003941853841145834,1.0047626363496698,0.6207466125488281,1.64642333984375,0.01678466796875,1.010194624652456,1.4406204223632812
encoder.layer.5.attention.self.value,"(32, 128, 768)",3145728,-0.024945704,0.7017557,14.743985,21.01014,6540,0.2079010009765625,37.477064220183486,2.400611620795107,60.12232415902141,0.0,0.4151662190755208,0.0006357828776041667,1.001531393568147,0.2075831095377604,0.8276621500651041,0.003941853841145834,1.0047626363496698,0.6207466125488281,1.64642333984375,0.01678466796875,1.010194624652456,1.4406204223632812
encoder.layer.5.intermediate.dense,"(32, 128, 768)",3145728,-0.032273903,1.1505127,93.16759,80.979195,5554,0.17655690511067706,24.828952106589846,4.159164566078502,70.4357220021606,0.5761613251710479,0.35311381022135413,0.0,1.0,0.17655690511067706,0.7062276204427083,0.0,1.0,0.5296707153320312,1.410675048828125,0.0017801920572916667,1.001261943392825,1.2343406677246094
encoder.layer.5.output.dense,"(32, 128, 3072)",12582912,-0.05079037,0.15052573,10.890966,72.35285,184229,1.4641205469767251,65.702468123911,23.950626665725807,10.329535523723193,0.01736968663999696,2.8956254323323565,0.03261566162109375,1.011263770948034,1.4478127161661782,5.679957071940104,0.17449061075846356,1.0310786003716224,4.259967803955078,10.946146647135418,0.7309595743815105,1.0700536685098276,9.577878316243488
encoder.layer.6.attention.output.dense,"(32, 128, 768)",3145728,-0.0015289324,0.24425684,3.690699,15.109911,51125,1.6252199808756511,96.26210268948655,3.6870415647921764,0.0508557457212714,0.0,3.0529022216796875,0.1975377400716146,1.0647049023282935,1.5264511108398438,5.431111653645834,0.9207407633463541,1.1969704064431541,4.073333740234375,8.962249755859375,2.722930908203125,1.4507250078034108,7.841968536376953
encoder.layer.6.attention.self.key,"(32, 128, 768)",3145728,-0.027444629,0.7434929,15.9577265,21.463186,6370,0.2024968465169271,35.96546310832025,2.7629513343799057,61.271585557299844,0.0,0.4047393798828125,0.00025431315104166663,1.0006283380458687,0.20236968994140625,0.8080800374348959,0.0019073486328125,1.002360346184107,0.6060600280761719,1.6057332356770833,0.014241536458333334,1.0088691796008868,1.4050165812174478
encoder.layer.6.attention.self.query,"(32, 128, 768)",3145728,-0.027444629,0.7434929,15.9577265,21.463186,6370,0.2024968465169271,35.96546310832025,2.7629513343799057,61.271585557299844,0.0,0.4047393798828125,0.00025431315104166663,1.0006283380458687,0.20236968994140625,0.8080800374348959,0.0019073486328125,1.002360346184107,0.6060600280761719,1.6057332356770833,0.014241536458333334,1.0088691796008868,1.4050165812174478
encoder.layer.6.attention.self.value,"(32, 128, 768)",3145728,-0.027444629,0.7434929,15.9577265,21.463186,6370,0.2024968465169271,35.96546310832025,2.7629513343799057,61.271585557299844,0.0,0.4047393798828125,0.00025431315104166663,1.0006283380458687,0.20236968994140625,0.8080800374348959,0.0019073486328125,1.002360346184107,0.6060600280761719,1.6057332356770833,0.014241536458333334,1.0088691796008868,1.4050165812174478
encoder.layer.6.intermediate.dense,"(32, 128, 768)",3145728,-0.03457487,1.1039011,92.175735,83.49999,8474,0.2693812052408854,20.438989851309888,28.07410903941468,51.1092754307293,0.3776256785461411,0.5387624104817708,0.0,1.0,0.2693812052408854,1.0775248209635415,0.0,1.0,0.8081436157226562,2.145131429036458,0.009918212890625,1.0046235921754594,1.8769900004069011
encoder.layer.6.output.dense,"(32, 128, 3072)",12582912,-0.049646273,0.14320809,8.093029,56.512375,192332,1.5285174051920571,63.7273048686646,25.36863340473764,10.88690389534763,0.01715783125012998,3.0319372812906904,0.02509752909342448,1.0082777204028246,1.5159686406453452,5.953407287597656,0.1587231953938802,1.0269866188233536,4.465055465698242,11.464436848958332,0.7328033447265625,1.066614906832298,10.031382242838543
encoder.layer.7.attention.output.dense,"(32, 128, 768)",3145728,-0.0040155514,0.23519501,2.9390566,12.496254,57789,1.8370628356933594,96.52702071328454,3.4470227898042882,0.02595649691117687,0.0,3.4521102905273438,0.222015380859375,1.0643129454666003,1.7260551452636719,6.1817169189453125,1.038233439127604,1.1887071891391545,4.636287689208984,10.21575927734375,3.130340576171875,1.4386109036594474,8.938789367675781
encoder.layer.7.attention.self.key,"(32, 128, 768)",3145728,-0.02782824,0.7521295,16.22285,21.569225,9158,0.2911249796549479,54.43328237606464,4.051102860886656,41.5156147630487,0.0,0.5818684895833333,0.0003814697265625,1.0006555944055944,0.29093424479166663,1.1623382568359375,0.002161661783854167,1.00185975276228,0.8717536926269531,2.305348714192708,0.023651123046875,1.0102592388306675,2.01718012491862
encoder.layer.7.attention.self.query,"(32, 128, 768)",3145728,-0.02782824,0.7521295,16.22285,21.569225,9158,0.2911249796549479,54.43328237606464,4.051102860886656,41.5156147630487,0.0,0.5818684895833333,0.0003814697265625,1.0006555944055944,0.29093424479166663,1.1623382568359375,0.002161661783854167,1.00185975276228,0.8717536926269531,2.305348714192708,0.023651123046875,1.0102592388306675,2.01718012491862
encoder.layer.7.attention.self.value,"(32, 128, 768)",3145728,-0.02782824,0.7521295,16.22285,21.569225,9158,0.2911249796549479,54.43328237606464,4.051102860886656,41.5156147630487,0.0,0.5818684895833333,0.0003814697265625,1.0006555944055944,0.29093424479166663,1.1623382568359375,0.002161661783854167,1.00185975276228,0.8717536926269531,2.305348714192708,0.023651123046875,1.0102592388306675,2.01718012491862
encoder.layer.7.intermediate.dense,"(32, 128, 768)",3145728,-0.040165212,1.0471108,90.927704,86.836754,8695,0.2764066060384115,8.568142610695801,14.560092006900518,76.50373778033352,0.3680276020701553,0.552813212076823,0.0,1.0,0.2764066060384115,1.105626424153646,0.0,1.0,0.8292198181152344,2.193196614583333,0.018056233723958336,1.0082328385899815,1.9190470377604167
encoder.layer.7.output.dense,"(32, 128, 3072)",12582912,-0.05692239,0.15223767,8.325779,54.68935,197586,1.570272445678711,66.80888322047109,23.996133329284465,9.18941625418805,0.005567196056400757,3.112395604451497,0.02814928690592448,1.0090442509511528,1.5561978022257485,6.105740865071615,0.17261505126953125,1.0287186963086374,4.579305648803711,11.784934997558594,0.747235616048177,1.0659523848058654,10.31181812286377
