name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.9.intermediate.dense.weight,"(3072, 768)",2359296,0.00046331913,0.039683305,0.8227961,20.734062,8046,0.341033935546875,91.79716629381059,6.487695749440715,1.715137956748695,0.0,0.6448533799913194,0.03721449110243056,1.057710003943736,0.3224266899956597,1.209174262152778,0.09426540798611112,1.128154795288839,0.9068806966145834,2.2986518012152777,0.15021430121527776,1.186900722820475,2.0113203260633683
encoder.layer.9.output.dense.weight,"(768, 3072)",2359296,-1.04009705e-05,0.038986076,3.0745726,78.86335,10249,0.4344092475043403,97.35583959410674,1.8148112010927895,0.7415357595863011,0.08781344521416723,0.8633083767361112,0.005510118272569445,1.0063825608798114,0.4316541883680556,1.7045762803819444,0.031365288628472224,1.019395265565944,1.2784322102864585,3.3294677734375,0.1251220703125,1.043792646909054,2.9132843017578125
encoder.layer.10.attention.self.query.weight,"(768, 768)",589824,0.00015207494,0.04597883,0.46387058,10.088786,2065,0.3501044379340278,98.25665859564164,1.694915254237288,0.048426150121065374,0.0,0.698513454861111,0.0016954210069444445,1.0024271844660195,0.3492567274305555,1.390923394097222,0.00949435763888889,1.006825938566553,1.0431925455729165,2.760145399305556,0.04069010416666667,1.0147420147420148,2.415127224392361
encoder.layer.10.attention.self.key.weight,"(768, 768)",589824,-1.8148467e-05,0.045724016,0.32208595,7.044131,2017,0.3419664171006945,99.80168567178978,0.19831432821021316,0.0,0.0,0.6829155815972222,0.0010172526041666665,1.0014895729890765,0.3414577907986111,1.3624403211805556,0.005425347222222222,1.003982080637133,1.0218302408854165,2.707248263888889,0.028483072916666668,1.0105210420841684,2.3688422309027777
encoder.layer.10.attention.self.value.weight,"(768, 768)",589824,-3.9745133e-05,0.035589,0.25291488,7.1065464,3167,0.5369398328993056,99.74739501105147,0.25260498894853173,0.0,0.0,1.067437065972222,0.006442599826388889,1.0060355781448538,0.533718532986111,2.113850911458333,0.03390842013888889,1.0160410651267244,1.58538818359375,4.131401909722222,0.1614040798611111,1.0397242284963888,3.6149766710069446
encoder.layer.10.attention.output.dense.weight,"(768, 768)",589824,6.590792e-06,0.033353146,0.2857337,8.566919,2475,0.41961669921875,99.67676767676767,0.3232323232323232,0.0,0.0,0.8327907986111112,0.006442599826388889,1.0077361563517915,0.4163953993055556,1.6465928819444444,0.031195746527777776,1.0193574958813838,1.2349446614583335,3.2240125868055554,0.11664496527777778,1.0412284392090871,2.821011013454861
encoder.layer.10.intermediate.dense.weight,"(3072, 768)",2359296,3.727223e-05,0.038943987,1.6418862,42.1602,7015,0.297334459092882,97.86172487526729,1.796151104775481,0.3421240199572345,0.0,0.585513644748264,0.0091552734375,1.015636310988852,0.292756822374132,1.148139105902778,0.028143988715277776,1.0358830478440637,0.8611043294270834,2.250162760416667,0.06069607204861111,1.0571127185051237,1.9688924153645833
encoder.layer.10.output.dense.weight,"(768, 3072)",2359296,-7.990735e-06,0.03792228,6.3730702,168.05609,7733,0.3277672661675347,97.64645027802923,1.629380576748998,0.6983059614638563,0.025863183757920603,0.6468031141493056,0.00873141818576389,1.0134993446920053,0.3234015570746528,1.2630886501736112,0.04323323567708333,1.037986577181208,0.9473164876302084,2.435641818576389,0.14105902777777776,1.0765696784073506,2.13118659125434
encoder.layer.11.attention.self.query.weight,"(768, 768)",589824,-0.00014348187,0.045504954,0.7210238,15.844952,2064,0.34993489583333337,94.37984496124031,4.651162790697675,0.9689922480620154,0.0,0.6981743706597222,0.0016954210069444445,1.0024283632831472,0.3490871853298611,1.3929578993055556,0.006781684027777778,1.0048685491723466,1.0447184244791665,2.769639756944444,0.029839409722222224,1.0107737512242898,2.423434787326389
encoder.layer.11.attention.self.key.weight,"(768, 768)",589824,0.00024993438,0.04449305,0.47333726,10.638454,1900,0.3221299913194445,98.68421052631578,1.263157894736842,0.05263157894736842,0.0,0.643581814236111,0.0006781684027777778,1.0010537407797682,0.3217909071180555,1.2830946180555556,0.005425347222222222,1.0042283298097252,0.9623209635416666,2.549913194444444,0.027126736111111112,1.0106382978723405,2.231174045138889
encoder.layer.11.attention.self.value.weight,"(768, 768)",589824,-2.2046775e-05,0.039210696,0.28118798,7.171206,2417,0.4097832573784722,99.79313198179561,0.2068680182043856,0.0,0.0,0.8188883463541666,0.0006781684027777778,1.0008281573498965,0.4094441731770833,1.6269259982638888,0.01220703125,1.0075031263026262,1.2201944986979165,3.2090928819444446,0.06781684027777778,1.021555367709214,2.807956271701389
encoder.layer.11.attention.output.dense.weight,"(768, 768)",589824,-3.3344502e-06,0.03677244,0.3128301,8.507189,1936,0.3282335069444445,99.84504132231406,0.15495867768595042,0.0,0.0,0.6547715928819444,0.0016954210069444445,1.0025893319523562,0.3273857964409722,1.3020833333333335,0.010850694444444444,1.0083333333333333,0.9765625,2.567545572916667,0.055609809027777776,1.0227152667723192,2.246602376302083
encoder.layer.11.intermediate.dense.weight,"(3072, 768)",2359296,0.0004207607,0.039179254,0.44754195,11.422932,7013,0.2972496880425347,99.686296877228,0.2994438899187224,0.014259232853272493,0.0,0.592380099826389,0.0021192762586805555,1.0035775615340583,0.2961900499131945,1.1766221788194444,0.012037489149305556,1.0105187319884725,0.8824666341145834,2.324422200520833,0.04781087239583333,1.0230488694383661,2.0338694254557295
encoder.layer.11.output.dense.weight,"(768, 3072)",2359296,-6.7439696e-06,0.035828672,2.14839,59.96287,7655,0.324461195203993,99.2161985630307,0.3919007184846506,0.36577400391900716,0.02612671456564337,0.6474812825520833,0.0014411078559027778,1.0022257135375754,0.32374064127604163,1.290045844184028,0.007798936631944444,1.0060454724668155,0.9675343831380209,2.5597466362847223,0.03560384114583333,1.0140415949132335,2.2397783067491317
pooler.dense.weight,"(768, 768)",589824,3.0755506e-05,0.028542755,0.3934976,13.786251,9102,1.5431722005208335,85.28894748406944,14.150736101955614,0.5603164139749506,0.0,2.733018663194444,0.3533257378472222,1.1292803970223324,1.366509331597222,4.551188151041666,1.2369791666666665,1.3562807331247206,3.41339111328125,6.822374131944445,2.83203125,1.8095427435387674,5.969577365451388
